Seq,WOB,RPM,GR,ROP,Q,Torque,Pressure,BlockPos,TFAC,DepthHole,HookLoadA,MWout,TempMudin,TorqueRel,TorqueAbs,Flowout,Pressure,ROPI,ECDBottom,ECDBit,Overpull,HookLoad,OnbtmStatus,InslipsStatus,Depth,DateTime,Date,Time,Wellid,Formation,Activity,BitSize,HoleDepthRounded,ROP,ROP1,ROPI
45958,21.9346,81.8159,18.6024,20.8023,1174.7268,1264.1459,2536.9121,29.7277,1,3491.4221,229.259,6.4076,63.9195,0,1264.1459,0,2536.9121,20.8023,8.3,8.3,0,251.1419,1,0,3491.4221,5/28/2012 18:10,5/28/2012,0.757175926,12a,Ekofisk,Drilling,17.5,3492,28.9704,31.6589,20.8023
45959,20.3702,81.8777,18.6024,20.8023,1174.0144,1313.907,2567.5093,29.6405,1,3491.5027,230.7558,6.4076,63.9195,0,1313.907,0,2567.5093,20.8023,8.3,8.3,0,251.1418,1,0,3491.5027,5/28/2012 18:10,5/28/2012,0.757233796,12a,Ekofisk,Drilling,17.5,3492,28.9704,33.7324,20.8023
45960,20.6668,81.7808,18.6024,36.4041,1175.4659,1275.201,2547.76,29.6405,1,3491.5027,230.3618,6.4076,63.9195,0,1275.201,0,2547.76,36.4041,8.3,8.3,0,251.1418,1,0,3491.5027,5/28/2012 18:10,5/28/2012,0.757291667,12a,Ekofisk,Drilling,17.5,3492,28.9704,32.2248,36.4041
45961,20.3311,81.8169,18.6024,28.6032,1176.5109,1190.7386,2532.3438,29.4661,1,3491.5835,230.8848,6.4076,63.9195,0,1190.7386,0,2532.3438,28.6032,8.3,8.3,0,251.1392,1,0,3491.5834,5/28/2012 18:10,5/28/2012,0.757349537,12a,Ekofisk,Drilling,17.5,3492,28.9704,32.508,28.6032
45962,19.873,81.9021,18.6024,39.0044,1177.9768,1207.8601,2569.2183,29.4661,1,3491.6238,231.1111,6.4076,63.9195,0,1207.8601,0,2569.2183,39.0044,8.3,8.3,0,251.1392,1,0,3491.5431,5/28/2012 18:10,5/28/2012,0.757407407,12a,Ekofisk,Drilling,17.5,3492,28.9704,31.1216,39.0044
45963,21.1498,81.7434,18.6024,46.8053,1181.9391,1393.4363,2546.7666,29.379,1,3491.6641,230.045,6.4076,63.9195,0,1393.4363,0,2546.7666,46.8053,8.3,8.3,0,251.1415,1,0,3491.664,5/28/2012 18:10,5/28/2012,0.757465278,12a,Ekofisk,Drilling,17.5,3492,28.9704,32.774,46.8053
45964,22.9132,81.6182,18.6024,20.8023,1175.98,1399.9124,2556.8496,29.2918,1,3491.7043,228.0642,6.4076,63.9195,0,1399.9124,0,2556.8496,20.8023,8.3,8.3,0,251.1381,1,0,3491.7044,5/28/2012 18:10,5/28/2012,0.757523148,12a,Ekofisk,Drilling,17.5,3492,28.9704,31.6523,20.8023
45965,21.9425,81.9429,18.6024,33.8166,1176.6234,1037.6581,2541.6006,29.2918,1,3491.7446,229.1768,6.4076,63.9195,0,1037.6581,0,2541.6006,33.8166,8.3,8.3,0,251.1389,1,0,3491.7044,5/28/2012 18:10,5/28/2012,0.757581019,12a,Ekofisk,Drilling,17.5,3492,28.9704,32.0478,33.8166
45966,21.7816,82.0541,18.6024,26.0157,1175.733,1093.7701,2541.6836,29.2918,1,3491.7446,229.3606,6.4076,63.9195,0,1093.7701,0,2541.6836,26.0157,8.3,8.3,0,251.1389,1,0,3491.7044,5/28/2012 18:11,5/28/2012,0.757638889,12a,Ekofisk,Drilling,17.5,3492,28.9704,30.6859,26.0157
45967,22.3806,81.8565,18.6024,2.6029,1177.0237,1283.4318,2532.7007,29.2918,1,3491.7446,228.7232,6.4076,63.9195,0,1283.4318,0,2532.7007,2.6029,8.3,8.3,0,251.1389,1,0,3491.7044,5/28/2012 18:11,5/28/2012,0.757696759,12a,Ekofisk,Drilling,17.5,3492,28.9704,29.4366,2.6029
45968,21.5721,81.9624,18.6024,7.8009,1176.2137,1148.8336,2541.1316,29.2918,1,3491.7849,229.6102,6.4076,63.9195,0,1148.8336,0,2541.1316,7.8009,8.3,8.3,0,251.1405,1,0,3491.785,5/28/2012 18:11,5/28/2012,0.75775463,12a,Ekofisk,Drilling,17.5,3492,28.9704,28.4708,7.8009
45969,21.3144,82.0622,18.6024,26.0029,1173.7198,1010.2014,2562.5942,29.2918,1,3491.8254,229.8475,6.4076,63.9195,0,1010.2014,0,2562.5942,26.0029,8.3,8.3,0,251.1413,1,0,3491.8253,5/28/2012 18:11,5/28/2012,0.7578125,12a,Ekofisk,Drilling,17.5,3492,28.9704,28.6758,26.0029
45970,20.4519,82.262,18.6024,54.5985,1175.3141,909.901,2564.406,29.2046,1,3491.9463,230.6461,6.4076,63.9195,0,909.901,0,2564.406,54.5985,8.3,8.3,0,251.1404,1,0,3491.8657,5/28/2012 18:11,5/28/2012,0.75787037,12a,Ekofisk,Drilling,17.5,3492,28.9704,29.0862,54.5985
45971,21.5703,81.9701,18.6024,41.5919,1176.6323,1159.3427,2531.9468,29.2046,1,3491.9463,229.5612,6.4185,63.9197,0,1159.3427,0,2531.9468,41.5919,8.3,8.3,0,251.1411,1,0,3491.906,5/28/2012 18:11,5/28/2012,0.757928241,12a,Ekofisk,Drilling,17.5,3492,27.3887,27.9623,41.5919
45972,20.7019,81.9274,18.1703,28.6058,1176.8905,1120.205,2526.554,29.1174,1,3492.0269,230.4184,6.4185,63.9197,0,1120.205,0,2526.554,28.6058,8.3,8.3,0,251.1418,1,0,3492.0269,5/28/2012 18:11,5/28/2012,0.757986111,12a,Ekofisk,Drilling,17.5,3493,27.3887,28.7168,28.6058
45973,21.5092,81.8641,18.1703,26.0157,1175.3861,1171.2045,2507.344,29.1174,1,3492.0269,229.6584,6.4185,63.9197,0,1171.2045,0,2507.344,26.0157,8.3,8.3,0,251.141,1,0,3491.9866,5/28/2012 18:11,5/28/2012,0.758043981,12a,Ekofisk,Drilling,17.5,3493,27.3887,27.6193,26.0157
45974,21.2636,81.7598,18.1703,33.8166,1178.5734,1298.8433,2548.4558,29.1174,1,3492.1077,229.9431,6.4185,63.9197,0,1298.8433,0,2548.4558,33.8166,8.3,8.3,0,251.1426,1,0,3492.0673,5/28/2012 18:11,5/28/2012,0.758101852,12a,Ekofisk,Drilling,17.5,3493,27.3887,28.9706,33.8166
45975,19.9421,81.5485,18.1703,28.616,1176.8658,1519.958,2546.9019,28.943,1,3492.1479,231.1868,6.4185,63.9197,0,1519.958,0,2546.9019,28.616,8.3,8.3,0,251.1407,1,0,3492.1479,5/28/2012 18:11,5/28/2012,0.758159722,12a,Ekofisk,Drilling,17.5,3493,27.3887,29.8846,28.616
45976,19.7425,81.4979,18.1703,36.4143,1176.7627,1535.6647,2543.717,28.7686,1,3492.2285,231.4169,6.4185,63.9197,0,1535.6647,0,2543.717,36.4143,8.3,8.3,0,251.1406,1,0,3492.2286,5/28/2012 18:11,5/28/2012,0.758217593,12a,Ekofisk,Drilling,17.5,3493,27.3887,34.1656,36.4143
45977,22.177,81.5995,18.1703,52.0058,1176.1515,1382.8656,2543.6201,28.7686,1,3492.2688,228.8513,6.4185,63.9197,0,1382.8656,0,2543.6201,52.0058,8.3,8.3,0,251.1389,1,0,3492.2286,5/28/2012 18:11,5/28/2012,0.758275463,12a,Ekofisk,Drilling,17.5,3493,27.3887,32.6237,52.0058
45978,20.9361,81.6218,18.1703,59.8067,1175.4659,1408.9354,2555.1936,28.6814,1,3492.3496,230.1642,6.4185,63.9197,0,1408.9354,0,2555.1936,59.8067,8.3,8.3,0,251.1373,1,0,3492.2286,5/28/2012 18:12,5/28/2012,0.758333333,12a,Ekofisk,Drilling,17.5,3493,27.3887,35.1147,59.8067
45979,21.9339,81.3356,18.1703,36.4041,1176.5109,1685.6588,2559.9875,28.6814,1,3492.3899,229.3042,6.4185,63.9197,0,1685.6588,0,2559.9875,36.4041,8.3,8.3,0,251.1404,1,0,3492.3898,5/28/2012 18:12,5/28/2012,0.758391204,12a,Ekofisk,Drilling,17.5,3493,27.3887,33.7318,36.4041
45980,20.9764,81.3953,18.1703,23.4026,1175.729,1695.0609,2551.3157,28.6814,1,3492.3899,230.1207,6.4185,63.9197,0,1695.0609,0,2551.3157,23.4026,8.3,8.3,0,251.1396,1,0,3492.3495,5/28/2012 18:12,5/28/2012,0.758449074,12a,Ekofisk,Drilling,17.5,3493,27.3887,32.2254,23.4026
45981,21.3317,81.482,18.1703,18.202,1175.448,1572.5992,2551.2271,28.6814,1,3492.5107,229.803,6.4185,63.9197,0,1572.5992,0,2551.2271,18.202,8.3,8.3,0,251.1419,1,0,3492.5108,5/28/2012 18:12,5/28/2012,0.758506944,12a,Ekofisk,Drilling,17.5,3493,27.3887,35.8951,18.202
45982,20.3317,81.7462,18.1703,52.0058,1175.1542,1376.0018,2527.7622,28.6814,1,3492.551,230.7291,6.4185,63.9197,0,1376.0018,0,2527.7622,52.0058,8.3,8.3,0,251.1404,1,0,3492.3898,5/28/2012 18:12,5/28/2012,0.758564815,12a,Ekofisk,Drilling,17.5,3493,27.3887,34.1965,52.0058
45983,20.3776,81.7796,18.1703,70.2079,1177.1932,1348.5394,2575.3425,28.6814,1,3492.6318,230.836,6.4185,63.9197,0,1348.5394,0,2575.3425,70.2079,8.3,8.3,0,251.1427,1,0,3492.5108,5/28/2012 18:12,5/28/2012,0.758622685,12a,Ekofisk,Drilling,17.5,3493,27.3887,34.8845,70.2079
45984,20.8996,81.6484,18.1703,36.4041,1176.9528,1426.182,2532.5693,28.6814,1,3492.6721,230.2504,6.4185,63.9197,0,1426.182,0,2532.5693,36.4041,8.3,8.3,0,251.1458,1,0,3492.6721,5/28/2012 18:12,5/28/2012,0.758680556,12a,Ekofisk,Drilling,17.5,3493,27.3887,35.8958,36.4041
45985,20.4851,81.8477,18.1703,23.4026,1174.2549,1214.0869,2521.9668,28.5071,1,3492.6721,230.5745,6.4185,63.9197,0,1214.0869,0,2521.9668,23.4026,8.3,8.3,0,251.1417,1,0,3492.6318,5/28/2012 18:12,5/28/2012,0.758738426,12a,Ekofisk,Drilling,17.5,3493,27.3887,34.1939,23.4026
45986,20.8795,81.743,18.1703,20.8023,1176.3578,1347.6688,2530.1716,28.3327,1,3492.7527,230.2727,6.4185,63.9197,0,1347.6688,0,2530.1716,20.8023,8.3,8.3,0,251.1406,1,0,3492.7527,5/28/2012 18:12,5/28/2012,0.758796296,12a,Ekofisk,Drilling,17.5,3493,27.3887,38.8057,20.8023
45987,22.2768,81.6476,18.1703,39.007,1178.146,1416.83,2520.8652,28.3327,1,3492.8335,228.9126,6.4185,63.9197,0,1416.83,0,2520.8652,39.007,8.3,8.3,0,251.1422,1,0,3492.8334,5/28/2012 18:12,5/28/2012,0.758854167,12a,Ekofisk,Drilling,17.5,3493,27.3887,40.2895,39.007
45988,21.5017,81.6498,18.1703,46.8053,1175.1096,1397.4573,2550.7734,28.1583,1,3492.8335,229.6265,6.4185,63.9197,0,1397.4573,0,2550.7734,46.8053,8.3,8.3,0,251.1388,1,0,3492.8334,5/28/2012 18:12,5/28/2012,0.758912037,12a,Ekofisk,Drilling,17.5,3493,27.3887,38.5006,46.8053
45989,22.1452,81.623,18.1703,31.201,1175.2871,1440.4811,2574.1013,28.1583,1,3492.8738,228.9529,6.4185,63.9197,0,1440.4811,0,2574.1013,31.201,8.3,8.3,0,251.1396,1,0,3492.8737,5/28/2012 18:12,5/28/2012,0.758969907,12a,Ekofisk,Drilling,17.5,3493,27.3887,36.7467,31.201
45990,22.0386,81.7455,18.1703,26.0029,1176.2494,1300.1709,2536.7141,28.1583,1,3492.9141,229.1276,6.4185,63.9197,0,1300.1709,0,2536.7141,26.0029,8.3,8.3,0,251.1404,1,0,3492.914,5/28/2012 18:13,5/28/2012,0.759027778,12a,Ekofisk,Drilling,17.5,3493,27.3887,34.9864,26.0029
45991,22.0914,81.904,18.1703,15.6018,1177.4158,1273.8524,2567.6079,28.1583,1,3492.9141,229.0582,6.4185,63.9197,0,1273.8524,0,2567.6079,15.6018,8.3,8.3,0,251.1404,1,0,3492.914,5/28/2012 18:13,5/28/2012,0.759085648,12a,Ekofisk,Drilling,17.5,3493,27.3887,36.8011,15.6018
45992,21.2083,81.9284,18.1703,28.6032,1177.2756,1189.2986,2555.0835,28.1583,1,3492.9946,229.9675,6.4284,63.9198,0,1189.2986,0,2555.0835,28.6032,8.3,8.3,0,251.1412,1,0,3492.9544,5/28/2012 18:13,5/28/2012,0.759143519,12a,Ekofisk,Drilling,17.5,3493,34.581,35.4477,28.6032
45993,21.4292,81.9329,18.3201,31.2035,1176.1337,1286.1112,2543.6006,28.1583,1,3493.0349,229.7568,6.4284,63.9198,0,1286.1112,0,2543.6006,31.2035,8.3,8.3,0,251.1427,1,0,3493.035,5/28/2012 18:13,5/28/2012,0.759201389,12a,Ekofisk,Drilling,17.5,3494,34.581,36.6236,31.2035
45994,20.2145,81.9621,18.3201,23.4052,1176.6412,1288.7283,2532.7,28.1583,1,3493.0754,230.9311,6.4284,63.9198,0,1288.7283,0,2532.7,23.4052,8.3,8.3,0,251.1435,1,0,3493.0753,5/28/2012 18:13,5/28/2012,0.759259259,12a,Ekofisk,Drilling,17.5,3494,34.581,35.1194,23.4052
45995,19.1844,81.7682,18.3201,33.8166,1176.6907,1346.9023,2544.634,27.8967,1,3493.1157,231.9521,6.4284,63.9198,0,1346.9023,0,2544.634,33.8166,8.3,8.3,0,251.1385,1,0,3493.0753,5/28/2012 18:13,5/28/2012,0.75931713,12a,Ekofisk,Drilling,17.5,3494,34.581,35.5794,33.8166
45996,20.6069,81.5447,18.3201,57.2192,1178.5468,1564.786,2549.1799,27.8967,1,3493.2366,230.4983,6.4284,63.9198,0,1564.786,0,2549.1799,57.2192,8.3,8.3,0,251.14,1,0,3493.156,5/28/2012 18:13,5/28/2012,0.759375,12a,Ekofisk,Drilling,17.5,3494,34.581,35.9973,57.2192
45997,21.3649,81.6186,18.3201,44.205,1175.5638,1415.6936,2542.5339,27.8095,1,3493.2366,229.7547,6.4284,63.9198,0,1415.6936,0,2542.5339,44.205,8.3,8.3,0,251.1408,1,0,3493.1963,5/28/2012 18:13,5/28/2012,0.75943287,12a,Ekofisk,Drilling,17.5,3494,34.581,34.2889,44.205
45998,21.0814,82.124,18.3201,23.4026,1173.6224,1048.7719,2561.8599,27.7224,1,3493.2769,229.9133,6.4284,63.9198,0,1048.7719,0,2561.8599,23.4026,8.3,8.3,0,251.139,1,0,3493.2769,5/28/2012 18:13,5/28/2012,0.759490741,12a,Ekofisk,Drilling,17.5,3494,34.581,34.5563,23.4026
45999,22.374,81.9683,18.3201,13.0015,1177.8433,1218.7279,2535.5925,27.7224,1,3493.2769,228.7549,6.4284,63.9198,0,1218.7279,0,2535.5925,13.0015,8.3,8.3,0,251.139,1,0,3493.2769,5/28/2012 18:13,5/28/2012,0.759548611,12a,Ekofisk,Drilling,17.5,3494,34.581,32.9942,13.0015
46000,21.9194,81.7461,18.3201,18.202,1177.2734,1335.2277,2537.5212,27.7224,1,3493.3174,229.2468,6.4284,63.9198,0,1335.2277,0,2537.5212,18.202,8.3,8.3,0,251.1398,1,0,3493.3173,5/28/2012 18:13,5/28/2012,0.759606481,12a,Ekofisk,Drilling,17.5,3494,34.581,31.7843,18.202
46001,21.9431,81.9414,18.3201,13.0015,1175.5031,1089.6598,2561.3691,27.7224,1,3493.3174,229.2135,6.4284,63.9198,0,1089.6598,0,2561.3691,13.0015,8.3,8.3,0,251.1398,1,0,3493.3173,5/28/2012 18:13,5/28/2012,0.759664352,12a,Ekofisk,Drilling,17.5,3494,34.581,30.4452,13.0015
46002,21.3454,81.9063,18.3201,31.2061,1176.5165,1191.8832,2558.3887,27.548,1,3493.4785,229.7669,6.4284,63.9198,0,1191.8832,0,2558.3887,31.2061,8.3,8.3,0,251.1387,1,0,3493.4786,5/28/2012 18:14,5/28/2012,0.759722222,12a,Ekofisk,Drilling,17.5,3494,34.581,34.2126,31.2061
46003,22.3921,81.6889,18.3201,52.0059,1178.8762,1485.8804,2555.1907,27.548,1,3493.4785,228.7466,6.4284,63.9198,0,1485.8804,0,2555.1907,52.0059,8.3,8.3,0,251.1395,1,0,3493.4786,5/28/2012 18:14,5/28/2012,0.759780093,12a,Ekofisk,Drilling,17.5,3494,34.581,32.6616,52.0059
46004,22.117,82.0061,18.3201,39.0044,1174.9722,1186.6624,2526.2585,27.2864,1,3493.4785,229.065,6.4284,63.9198,0,1186.6624,0,2526.2585,39.0044,8.3,8.3,0,251.1361,1,0,3493.4786,5/28/2012 18:14,5/28/2012,0.759837963,12a,Ekofisk,Drilling,17.5,3494,34.581,31.4463,39.0044
46005,22.0725,81.6933,18.3201,23.4154,1174.4329,1429.5151,2536.4456,27.2864,1,3493.5591,229.0699,6.4284,63.9198,0,1429.5151,0,2536.4456,23.4154,8.3,8.3,0,251.136,1,0,3493.5592,5/28/2012 18:14,5/28/2012,0.759895833,12a,Ekofisk,Drilling,17.5,3494,34.581,31.7759,23.4154
46006,22.4054,81.7049,18.3201,49.4184,1173.8452,1388.5923,2533.2795,27.2864,1,3493.6802,228.7638,6.4284,63.9198,0,1388.5923,0,2533.2795,49.4184,8.3,8.3,0,251.1383,1,0,3493.6802,5/28/2012 18:14,5/28/2012,0.759953704,12a,Ekofisk,Drilling,17.5,3494,34.581,35.1968,49.4184
46007,21.7837,81.5365,18.3201,44.205,1173.5415,1563.7651,2562.3989,27.2864,1,3493.6802,229.3199,6.4284,63.9198,0,1563.7651,0,2562.3989,44.205,8.3,8.3,0,251.1368,1,0,3493.5995,5/28/2012 18:14,5/28/2012,0.760011574,12a,Ekofisk,Drilling,17.5,3494,34.581,33.5658,44.205
46008,21.3247,81.7417,18.3201,39.0044,1174.3795,1346.3849,2535.0393,27.2864,1,3493.7205,229.8098,6.4284,63.9198,0,1346.3849,0,2535.0393,39.0044,8.3,8.3,0,251.1391,1,0,3493.6802,5/28/2012 18:14,5/28/2012,0.760069444,12a,Ekofisk,Drilling,17.5,3494,34.581,32.405,39.0044
46009,22.0973,81.8224,18.3201,20.8023,1173.3378,1299.2899,2544.0193,27.2864,1,3493.801,229.1252,6.4284,63.9198,0,1299.2899,0,2544.0193,20.8023,8.3,8.3,0,251.1407,1,0,3493.8011,5/28/2012 18:14,5/28/2012,0.760127315,12a,Ekofisk,Drilling,17.5,3494,34.581,32.3259,20.8023
46010,20.8653,81.711,18.3201,33.8038,1180.2,1361.7195,2545.7769,27.2864,1,3493.801,230.2541,6.4284,63.9198,0,1361.7195,0,2545.7769,33.8038,8.3,8.3,0,251.1391,1,0,3493.7205,5/28/2012 18:14,5/28/2012,0.760185185,12a,Ekofisk,Drilling,17.5,3494,34.581,30.9394,33.8038
46011,20.4973,81.5958,18.3201,49.4055,1177.4781,1435.5498,2520.8396,27.1992,1,3493.9221,230.7653,6.4284,63.9198,0,1435.5498,0,2520.8396,49.4055,8.3,8.3,0,251.1398,1,0,3493.8415,5/28/2012 18:14,5/28/2012,0.760243056,12a,Ekofisk,Drilling,17.5,3494,34.581,36.0879,49.4055
46012,21.9349,81.7441,18.3201,44.205,1174.9493,1380.2101,2546.0322,27.112,1,3493.9624,229.1741,6.4284,63.9198,0,1380.2101,0,2546.0322,44.205,8.3,8.3,0,251.1421,1,0,3493.9624,5/28/2012 18:14,5/28/2012,0.760300926,12a,Ekofisk,Drilling,17.5,3494,34.581,34.7832,44.205
46013,21.708,81.679,18.1183,39.0044,1174.6302,1464.6936,2538.4739,27.112,1,3494.043,229.4269,6.4365,63.9194,0,1464.6936,0,2538.4739,39.0044,8.3,8.3,0,251.142,1,0,3494.0431,5/28/2012 18:14,5/28/2012,0.760358796,12a,Ekofisk,Drilling,17.5,3495,34.3567,37.696,39.0044
46014,21.3124,81.628,18.1183,36.4041,1174.0144,1372.5259,2536.448,27.112,1,3494.043,229.7376,6.4365,63.9194,0,1372.5259,0,2536.448,36.4041,8.3,8.3,0,251.1381,1,0,3493.8415,5/28/2012 18:15,5/28/2012,0.760416667,12a,Ekofisk,Drilling,17.5,3495,34.3567,35.8441,36.4041
46015,21.8725,81.518,18.1183,26.0029,1172.3138,1473.546,2532.0642,27.112,1,3494.043,229.3123,6.4365,63.9194,0,1473.546,0,2532.0642,26.0029,8.3,8.3,0,251.142,1,0,3494.0431,5/28/2012 18:15,5/28/2012,0.760474537,12a,Ekofisk,Drilling,17.5,3495,34.3567,34.1508,26.0029
46017,20.4897,81.5555,18.1183,5.2057,1176.748,1479.4225,2525.9031,27.0248,1,3494.0835,230.5889,6.4365,63.9194,0,1479.4225,0,2525.9031,5.2057,8.3,8.3,0,251.1411,1,0,3494.0834,5/28/2012 18:15,5/28/2012,0.760590278,12a,Ekofisk,Drilling,17.5,3495,34.3567,32.9747,5.2057
46018,19.0144,81.8175,18.1183,39.0172,1171.3966,1260.7031,2540.6111,27.0248,1,3494.1641,232.1317,6.4365,63.9194,0,1260.7031,0,2540.6111,39.0172,8.3,8.3,0,251.1419,1,0,3494.1237,5/28/2012 18:15,5/28/2012,0.760648148,12a,Ekofisk,Drilling,17.5,3495,34.3567,31.7093,39.0172
46019,20.4496,81.4516,18.1183,57.2193,1176.5918,1639.6953,2564.9077,26.8505,1,3494.2446,230.7003,6.4365,63.9194,0,1639.6953,0,2564.9077,57.2193,8.3,8.3,0,251.1408,1,0,3494.2447,5/28/2012 18:15,5/28/2012,0.760706019,12a,Ekofisk,Drilling,17.5,3495,34.3567,33.5431,57.2193
46020,21.4636,81.3972,18.1183,31.1984,1177.7275,1645.6464,2544.7278,26.7633,1,3494.2446,229.6117,6.4365,63.9194,0,1645.6464,0,2544.7278,31.1984,8.3,8.3,0,251.1408,1,0,3494.2447,5/28/2012 18:15,5/28/2012,0.760763889,12a,Ekofisk,Drilling,17.5,3495,34.3567,34.9648,31.1984
46021,22.4298,81.2283,18.1183,28.5904,1174.8604,1744.2759,2534.3674,26.6761,1,3494.3254,228.7352,6.4365,63.9194,0,1744.2759,0,2534.3674,28.5904,8.3,8.3,0,251.139,1,0,3494.3253,5/28/2012 18:15,5/28/2012,0.760821759,12a,Ekofisk,Drilling,17.5,3495,34.3567,36.6476,28.5904
